NIP,P6_1_01,P6_1_02,P6_1_03,P6_1_04,P6_1_05,P6_1_06,P6_1_07,P6_1_08,P6_1_09,P6_1_10,P6_2_1,P6_3A_1,P6_3B_1,P6_3C_1,P6_3D_1,P6_2_2,P6_3A_2,P6_3B_2,P6_3C_2,P6_3D_2,P6_2_3,P6_3A_3,P6_3B_3,P6_3C_3,P6_3D_3,P6_4_1,P6_4_2,P6_4_3,P6_4_4,P6_5_1,P6_5_2,P6_5_3,P6_5_4,P6_5_5,P6_6_1,P6_6_2,P6_6_3,P6_6_4,P6_6_5,P6_6_6,P6_6_7,P6_6_8,P6_6_9
7278,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,3,1,,,,,,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2
7279,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,1,1,1,1,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2
7280,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
7287,1,2,1,2,2,2,2,2,2,2,1,1,1,1,3,,,,,,2,2,3,3,4,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
7291,1,1,2,2,2,2,2,2,2,2,1,1,2,2,4,1,1,2,2,4,,,,,,2,1,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2
7295,1,2,2,2,2,2,2,2,2,2,3,1,3,2,3,,,,,,,,,,,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2
7296,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
7299,1,1,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,1,1,4,,,,,,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2
7300,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,3,,,,,,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2
7303,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,3,,,,,,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2
7307,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7312,1,1,2,2,2,2,2,2,2,2,3,1,3,4,3,1,1,3,3,4,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2
7315,1,2,1,2,2,2,2,2,2,2,3,1,3,3,4,,,,,,3,1,2,3,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2
7319,1,2,2,2,2,2,2,2,2,2,1,1,2,2,5,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
7320,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,,,,,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2
7322,2,2,2,2,2,2,1,1,2,2,,,,,,,,,,,3,4,4,4,4,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2
7330,1,2,1,2,2,2,2,2,2,2,3,1,2,3,4,,,,,,2,2,1,1,3,1,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2
7334,1,2,2,2,1,2,2,2,2,2,2,2,3,3,4,,,,,,1,1,2,2,3,2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2
7335,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
7336,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,3,,,,,,2,2,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2
7338,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,3,3,4,,,,,,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2
7340,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1,1,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7345,1,2,1,2,2,2,2,2,2,2,1,1,2,1,4,,,,,,2,1,2,1,4,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2
7354,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7531,1,1,2,2,2,2,2,2,2,2,2,1,1,2,3,2,1,2,2,4,,,,,,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2
7596,1,1,2,2,2,2,2,2,2,2,3,2,3,3,4,3,3,3,3,4,,,,,,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2
7610,1,2,1,2,2,2,2,2,2,2,1,1,2,1,4,,,,,,2,2,2,2,4,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2
7704,1,1,2,2,2,2,2,2,2,2,2,1,2,4,4,3,2,3,4,4,,,,,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2
7721,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1,1,3,,,,,,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2
7776,1,2,2,2,1,2,2,2,2,2,1,1,2,3,4,,,,,,1,2,1,2,4,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
7792,1,1,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,4,4,4,,,,,,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2
7794,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,1,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
7808,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,,,,,,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2
7810,1,1,2,2,2,2,2,2,2,2,3,1,2,1,2,3,1,1,2,3,,,,,,2,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2
7819,1,2,2,2,2,2,2,2,2,2,2,2,3,4,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
7822,1,1,2,2,2,2,2,2,2,2,2,1,1,2,3,2,1,1,2,4,,,,,,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7825,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,,,,,,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
7827,1,1,2,2,2,2,2,2,2,2,1,2,2,3,3,2,3,3,3,4,,,,,,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2
7830,2,1,1,2,2,2,2,2,2,2,,,,,,3,4,4,4,4,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
7832,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2
7838,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,3,3,,,,,,2,1,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,2
7840,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
7842,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,2,2,3,,,,,,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
7843,1,1,2,2,2,2,2,2,2,2,1,1,3,2,4,1,1,1,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
7844,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,4,,,,,,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2
7846,1,1,2,2,2,2,2,2,2,2,1,1,1,3,5,1,1,2,3,5,,,,,,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2
7850,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
7852,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7853,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2
7855,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2
7857,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2
7862,1,1,2,2,2,2,2,2,2,2,1,1,1,1,5,1,1,1,1,4,,,,,,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2
7877,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2
7892,1,1,2,2,2,2,2,2,2,2,1,1,1,1,5,1,1,2,1,5,,,,,,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2
7904,1,2,1,2,2,2,2,2,2,2,2,1,2,3,3,,,,,,2,2,4,2,4,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2
7906,1,1,2,2,2,2,2,2,2,2,2,2,3,4,2,2,3,2,3,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2
7938,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2
7945,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2
7954,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
7968,1,1,2,2,2,2,2,2,2,2,3,3,4,5,5,1,3,4,4,4,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2
7975,1,2,2,2,2,2,2,2,2,2,1,1,3,1,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
7988,1,1,2,2,2,2,2,2,2,2,2,2,3,4,4,4,3,4,4,4,,,,,,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2
8001,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,2,1,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
8004,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,3,2,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
8005,1,2,2,2,2,2,2,2,2,2,1,2,3,2,1,,,,,,,,,,,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2
8006,1,1,2,2,2,2,2,2,2,2,2,2,3,2,4,3,2,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
8007,1,2,2,2,2,2,1,2,2,2,3,1,3,3,3,,,,,,2,1,3,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
8008,1,1,2,2,2,2,2,2,2,2,1,1,1,2,5,1,1,1,2,5,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
8013,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2
8014,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
8015,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
8016,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
8026,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
8028,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,,,,,,1,2,3,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2
8029,1,1,2,2,2,2,2,2,2,2,1,1,2,1,4,1,1,3,1,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
8031,1,2,1,2,2,2,2,2,2,2,3,1,3,3,3,,,,,,1,1,2,2,3,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2
8033,1,2,1,2,2,2,2,2,2,2,1,2,2,2,3,,,,,,1,3,3,3,4,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2
8035,1,1,2,2,2,2,2,2,2,2,3,2,2,3,4,3,2,2,2,4,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1
8036,1,1,2,2,2,2,2,2,2,2,2,1,2,3,3,2,1,2,2,3,,,,,,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2
8038,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,,,,,2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2
8041,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,2,3,4,4,,,,,,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2
8044,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2
8046,1,2,1,2,2,2,2,2,2,2,2,3,3,3,4,,,,,,3,4,4,4,4,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2
8047,1,1,2,2,2,2,2,2,2,2,2,2,1,4,5,2,2,4,5,5,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
8048,1,1,2,2,2,2,2,2,2,2,1,1,2,3,2,1,2,2,3,2,,,,,,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2
8049,1,1,2,2,2,2,2,2,2,2,2,1,1,2,3,2,2,2,1,3,,,,,,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2
8051,1,1,2,2,2,2,2,2,2,2,1,1,3,4,4,3,2,4,4,4,,,,,,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2
8055,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
8056,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,1,2,3,,,,,,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2
8058,1,1,2,2,2,2,2,2,2,2,2,1,1,2,4,2,1,1,2,4,,,,,,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2
8059,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2
8117,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,,,,,,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2
8118,2,2,1,2,1,2,2,2,2,2,,,,,,,,,,,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2,2
8122,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
8127,1,1,2,2,2,2,2,2,2,2,4,1,2,4,4,2,1,3,4,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
8132,2,2,1,1,2,2,2,2,2,2,,,,,,,,,,,1,1,1,2,4,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2
8149,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2
8152,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,,,,,,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2
8153,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,,,,,,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2
8155,2,2,1,1,2,2,2,2,2,2,,,,,,,,,,,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2
8157,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,2,3,3,4,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2
8161,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,2,1,2,1,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
8162,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
8166,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,3,3,2,3,,,,,,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2
8169,1,2,2,2,2,2,2,2,2,2,3,1,3,3,4,,,,,,,,,,,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2
8171,1,2,2,2,2,1,2,2,2,2,3,1,3,3,4,,,,,,3,1,4,4,4,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2
8174,2,2,2,2,2,2,1,2,2,2,,,,,,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
8183,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
8186,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
8188,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,4,,,,,,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2
8189,1,2,2,2,2,1,2,2,2,2,3,1,2,2,3,,,,,,3,1,2,2,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2
8190,1,2,2,2,2,1,2,2,2,2,1,1,2,2,4,,,,,,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
8203,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
8205,1,2,1,2,2,2,2,2,2,2,2,1,2,3,3,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2
8211,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,1,1,,,,,,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2
8212,1,1,2,2,2,2,2,2,2,2,1,2,3,4,3,4,4,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
8214,1,1,2,2,2,2,2,2,2,2,1,1,2,2,4,1,1,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
8222,1,1,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,4,4,4,,,,,,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2
8226,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
8228,1,1,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,3,3,4,,,,,,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2
8229,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,,,,,,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
8230,2,2,2,1,2,2,1,2,2,2,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,2
8231,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,4,2,4,3,4,,,,,,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2
8233,1,2,2,2,2,2,2,2,2,2,1,1,1,2,5,,,,,,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2
8234,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,1,2,2,,,,,,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2
8235,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,,,,,,1,2,2,3,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,2
8236,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,2,1,3,,,,,,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
8238,1,1,2,2,2,2,2,2,2,2,3,3,2,2,2,4,4,4,4,4,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1
8239,1,1,2,2,2,2,2,2,2,2,1,1,1,1,5,1,1,1,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
8241,1,1,2,2,2,2,2,2,2,2,1,1,1,1,5,1,1,1,1,5,,,,,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
8242,1,1,2,2,2,2,2,2,2,2,1,1,2,2,4,3,1,4,3,4,,,,,,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2
8243,1,1,2,2,2,2,2,2,2,2,2,1,1,3,2,2,1,1,3,3,,,,,,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2
8247,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,3,3,4,3,4,,,,,,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1
8250,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,,,,,,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2
8255,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,,,,,,,,,,,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2
8256,1,2,2,1,2,2,2,2,2,2,1,1,1,1,3,,,,,,1,1,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
8258,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
8260,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,2,,,,,,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2
8261,1,1,2,2,2,2,2,2,2,2,1,1,3,1,2,1,1,2,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2
8263,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,3,3,3,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
8269,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2
8270,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,,,,,,2,3,3,3,3,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2
8272,1,2,2,2,2,2,2,2,2,2,1,1,1,1,3,,,,,,,,,,,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2
8278,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,,,,,,2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2
8279,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,1,1,3,1,3,,,,,,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2
8291,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,2
8299,1,1,2,2,2,2,2,2,2,2,4,1,2,3,3,4,1,2,4,4,,,,,,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2
8378,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,4,,,,,,2,2,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2,2
8428,1,1,2,2,2,2,2,2,2,2,3,2,2,3,4,3,3,4,4,4,,,,,,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2
8451,1,2,2,2,2,2,2,2,2,2,3,3,4,3,3,,,,,,,,,,,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1
8465,1,1,2,2,2,2,2,2,2,2,3,2,2,3,4,3,3,3,4,4,,,,,,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2
8476,1,2,1,2,2,2,2,2,2,2,1,1,5,1,1,,,,,,1,2,5,2,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
8514,1,2,2,2,2,2,2,2,2,2,1,1,2,3,3,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2
8527,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,1,1,1,1,4,,,,,,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2
8564,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
8601,1,2,1,2,2,2,2,2,2,2,2,1,3,2,2,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
8605,2,2,1,2,2,2,1,2,2,2,,,,,,,,,,,1,2,2,1,3,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2
8616,1,1,2,2,2,2,2,2,2,2,1,1,2,2,5,1,1,1,2,5,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
8620,1,1,2,2,2,2,2,2,2,2,1,1,1,1,5,1,1,3,1,5,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
8622,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,1,2,2,3,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2
8626,2,2,1,2,2,2,1,2,2,2,,,,,,,,,,,1,4,3,4,4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
8679,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1,1,3,,,,,,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2
8698,1,1,2,2,2,2,2,2,2,2,3,1,2,3,4,3,2,2,3,4,,,,,,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2
8701,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,2,2,3,5,5,,,,,,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2
