NIP,P6_7_01,P6_7_02,P6_7_03,P6_7_04,P6_7_05,P6_7_06,P6_7_07,P6_7_08,P6_7_09,P6_7_10,P6_8_1,P6_9A_1,P6_9B_1,P6_9C_1,P6_9D_1,P6_8_2,P6_9A_2,P6_9B_2,P6_9C_2,P6_9D_2,P6_8_3,P6_9A_3,P6_9B_3,P6_9C_3,P6_9D_3,P6_10_1,P6_10_2,P6_10_3,P6_10_4,P6_11_1,P6_11_2,P6_11_3,P6_11_4,P6_11_5,P6_12_1,P6_12_2,P6_12_3,P6_12_4,P6_12_5,P6_12_6,P6_12_7,P6_12_8,P6_12_9
9013,1,2,2,2,2,2,2,2,1,2,2,3,3,3,3,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2
9014,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,1,3,,,,,,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2
9015,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9016,2,2,1,1,2,2,2,2,2,2,,,,,,,,,,,4,4,4,4,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
9017,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9018,1,2,2,2,2,2,2,2,2,2,3,3,4,4,4,,,,,,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1
9019,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9020,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9021,1,2,2,2,2,2,2,2,2,2,1,1,1,1,4,,,,,,,,,,,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1
9022,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9023,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
9024,1,2,2,2,2,2,2,1,2,2,1,1,1,1,3,,,,,,2,1,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
9025,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9026,1,1,2,2,2,2,2,2,2,2,1,1,2,3,3,3,2,2,3,3,,,,,,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2
9027,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2
9028,1,1,2,2,2,2,2,2,2,2,1,3,3,4,4,4,2,3,4,4,,,,,,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2
9029,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2
9030,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9031,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
9032,1,2,2,2,2,2,2,2,2,1,1,1,2,3,4,,,,,,3,3,3,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2
9033,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,3,2,3,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2
9034,1,1,2,2,2,2,2,2,2,2,3,4,3,3,4,3,4,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2
9035,2,2,1,1,2,2,2,2,2,2,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2
9036,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9037,1,2,1,2,2,2,2,2,2,2,3,1,3,4,4,,,,,,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2
9038,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,1,2,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
9039,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2
9040,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9041,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
9042,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,4,2,4,4,4,,,,,,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1
9043,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9044,1,2,2,2,2,2,2,2,2,2,1,1,3,3,2,,,,,,,,,,,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2
9045,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
9046,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,4,,,,,,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
9047,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,2,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2
9048,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9049,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9050,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9051,2,2,2,2,1,2,2,2,1,2,,,,,,,,,,,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
9052,1,2,2,2,2,2,2,2,2,2,1,5,5,5,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
9053,1,1,2,2,2,2,2,2,2,2,3,1,2,4,4,3,1,3,3,4,,,,,,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2
9054,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2
9055,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,3,,,,,,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9056,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2
9057,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,2,2,5,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9058,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
9059,1,1,2,2,2,2,2,2,2,2,3,2,3,3,4,3,2,3,3,4,,,,,,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2
9060,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9061,1,1,2,2,2,2,2,2,2,2,2,3,3,2,4,3,3,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
9062,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
9063,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2,3,3,,,,,,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2
9064,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
9065,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
9066,1,2,2,2,2,2,1,2,2,2,3,3,4,3,4,,,,,,1,2,2,2,4,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2
9067,2,1,2,2,2,1,2,2,2,2,,,,,,2,5,5,5,5,1,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
9068,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,3,3,2,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
9069,1,2,2,2,2,2,2,2,2,2,3,4,4,4,4,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
9070,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
9071,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9072,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,2,2,2
9073,1,2,2,2,2,2,2,2,2,2,3,4,3,3,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
9074,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,3,2,5,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
9075,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2
9076,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9077,2,1,1,2,2,2,2,2,2,2,,,,,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
9078,2,2,2,1,2,2,2,2,2,2,,,,,,,,,,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2
9079,2,1,2,2,1,2,2,2,2,2,,,,,,4,4,4,4,4,2,4,4,4,4,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2
9080,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9081,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
9082,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9083,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,3,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9084,1,2,2,2,2,1,2,2,2,2,1,2,3,2,3,,,,,,2,2,3,3,3,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1
9085,2,1,2,2,1,2,2,2,2,2,,,,,,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2
9086,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2
9087,1,1,2,2,2,2,2,2,2,2,3,1,2,3,4,3,1,2,3,4,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1
9088,1,1,2,2,2,2,2,2,2,2,2,3,2,1,4,3,3,3,2,4,,,,,,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2
9089,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,2,1,3,3,4,,,,,,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2
9090,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2
9091,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,,,,,,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9092,1,1,2,2,2,2,2,2,2,2,1,2,3,3,4,3,4,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
9093,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9094,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,,,,,,3,4,3,3,3,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2
9095,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,4,3,2,4,2,,,,,,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2
9096,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
9097,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
9098,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9099,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2
9100,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,,,,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2
9101,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
9102,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9103,1,1,2,2,2,2,2,2,2,2,2,1,1,3,1,3,4,4,4,4,,,,,,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2
9104,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2
9105,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
9106,1,1,2,2,2,2,2,2,2,2,1,2,2,1,3,1,1,1,2,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9107,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9108,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9109,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
9110,1,2,2,1,2,2,2,2,2,2,4,3,2,3,4,,,,,,2,1,2,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2
9111,1,1,2,2,2,2,2,2,2,2,3,2,2,2,3,4,2,2,2,3,,,,,,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2
9112,1,1,2,2,2,2,2,2,2,2,1,1,3,1,4,1,1,3,1,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9113,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,,,,,,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
9114,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3,3,4,3,3,4,,,,,,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2
9115,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
9116,1,2,1,2,2,2,2,2,2,2,1,1,1,1,4,,,,,,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
9117,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2
9118,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1
9119,2,1,2,2,2,2,1,2,2,2,,,,,,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2
9120,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
9121,2,2,2,1,2,2,2,1,2,2,,,,,,,,,,,1,1,3,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9122,1,1,2,2,2,2,2,2,2,2,1,1,1,2,4,2,2,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2
9123,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9124,1,1,2,2,2,2,2,2,2,2,1,1,2,3,4,2,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9125,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,,,,,,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
9126,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,,,,,,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9127,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9128,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
9129,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,,,,,,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9130,1,2,2,2,2,2,2,2,2,2,4,3,3,3,4,,,,,,,,,,,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
9131,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9132,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9134,1,2,1,2,2,2,2,2,2,2,3,4,4,5,5,,,,,,1,1,1,2,5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
9135,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,3,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
9136,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9137,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,,,,,,3,3,3,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9138,1,2,1,2,2,2,2,2,2,2,3,1,2,1,3,,,,,,1,1,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
9139,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
9140,1,1,2,2,2,2,2,2,2,2,1,2,3,3,3,1,3,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9141,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1
9142,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,,,,,,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2
9143,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
9144,2,1,1,2,2,2,2,2,2,2,,,,,,2,2,2,1,3,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2
9145,2,1,2,2,2,1,2,2,2,2,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
9146,1,2,2,1,2,2,2,2,2,2,2,2,2,3,4,,,,,,2,2,2,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9147,1,2,2,2,2,2,2,2,2,2,2,1,2,2,4,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
9148,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,,,,,,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
9149,1,1,2,2,2,2,2,2,2,2,2,3,3,2,5,3,4,4,3,5,,,,,,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2
9150,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,3,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9151,1,2,2,2,2,2,2,2,2,1,3,3,3,4,4,,,,,,3,2,2,3,5,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1
9152,1,1,2,2,2,2,2,2,2,2,2,1,1,2,3,2,2,2,3,4,,,,,,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2
9153,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9154,1,1,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2
9155,1,2,2,2,1,2,2,2,2,2,1,2,2,3,1,,,,,,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9156,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,,,,,,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2
9157,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9158,1,1,2,2,2,2,2,2,2,2,1,2,3,5,2,1,2,3,5,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
9159,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,2,1,2,3,4,,,,,,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2
9160,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,3,1,1,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2
9161,1,1,2,2,2,2,2,2,2,2,1,1,1,3,4,2,1,3,4,4,,,,,,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2
9162,1,1,2,2,2,2,2,2,2,2,1,1,2,3,4,1,1,2,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9163,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
9164,2,1,2,2,2,2,2,2,2,2,,,,,,3,2,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
9165,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9166,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,,,,,,2,2,3,3,4,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2
9167,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9168,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9169,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9170,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
9171,1,2,2,2,2,1,2,2,2,2,1,1,2,1,5,,,,,,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
9172,1,1,2,2,2,2,2,2,2,2,2,2,4,3,4,4,3,4,4,4,,,,,,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1
9173,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2
9174,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9175,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
9176,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
9177,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
